day,lang,tweets,authors,originals,rt_tweets,likes,views,retweets,body_nonnull,body_null_or_empty,created_at_null,partial_day
2026-08-28,nl,53840,23978,22813,31027,1050792,59571896,144313,53840,0,0,False
2026-08-28,no,12930,10536,5344,7586,453480,16970778,45249,12930,0,0,False
2026-08-28,or,1005,292,729,276,17875,944447,2203,1005,0,0,False
2026-08-28,pa,868,323,448,420,9598,422545,2857,868,0,0,False
2026-08-28,pl,126937,35109,42794,84143,3450476,193248225,417149,126937,0,0,False
2026-08-28,ps,3264,961,2154,1110,48598,3061442,5764,3264,0,0,False
2026-08-28,pt,1351780,298042,567527,784253,57247740,2102871557,5954972,1351771,9,0,False
2026-08-28,qam,21937,13576,10648,11289,13274,2582599,1723,21928,9,0,False
2026-08-28,qct,650,507,509,141,2712,258216,291,650,0,0,False
2026-08-28,qht,34947,25296,25565,9382,210857,10091096,34542,34937,10,0,False
2026-08-28,qme,396338,290991,102898,293440,15220331,432628453,1619714,396316,22,0,False
2026-08-28,qst,56148,46722,48586,7562,591441,32561697,33144,56148,0,0,False
2026-08-28,ro,16431,13870,6363,10068,512057,24082424,48374,16415,16,0,False
2026-08-28,ru,58511,16660,37013,21498,1672023,59550870,91818,58497,14,0,False
2026-08-28,sd,473,261,223,250,1659,46783,459,473,0,0,False
2026-08-28,si,370,102,271,99,1714,112068,148,370,0,0,False
2026-08-28,sl,10223,4828,3869,6354,271555,9849252,30577,10223,0,0,False
2026-08-28,sr,7909,2785,3420,4489,151723,5007132,16438,7909,0,0,False
2026-08-28,sv,23347,10907,9676,13671,618413,34634927,63981,23347,0,0,False
2026-08-28,ta,51030,8951,12931,38099,1089067,50659269,262599,50991,39,0,False
2026-08-28,te,14225,4108,4606,9619,464793,21097631,76426,14208,17,0,False
2026-08-28,th,815407,95061,148381,667026,14994145,737578783,9769697,815162,245,0,False
2026-08-28,tl,166762,93737,67436,99326,4610316,163643280,714966,166755,7,0,False
2026-08-28,tr,571581,132030,284307,287274,35490932,2773790949,1976943,571542,39,0,False
2026-08-28,ug,7,7,2,5,43,977,1,7,0,0,False
2026-08-28,uk,19284,5132,9735,9549,453320,16665440,43323,19284,0,0,False
2026-08-28,und,298288,198891,100319,197969,9453902,354805614,1531853,298225,63,0,False
2026-08-28,ur,76934,12894,25094,51840,2224778,75927463,662873,76925,9,0,False
2026-08-28,vi,16003,7430,9373,6630,397226,33019512,61905,15999,4,0,False
2026-08-28,zh,110678,48933,62505,48173,3572772,560526038,292291,110667,11,0,False
2026-08-28,zxx,1004770,580472,345049,659721,49624245,1546886663,5206054,1004737,33,0,False
2026-08-29,<ALL>,22965648,4102010,9979269,12986379,904585527,49591096230,110489650,22903229,62419,0,False
2026-08-29,<NULL>,5,5,5,0,55,0,3,5,0,0,False
2026-08-29,am,845,368,462,383,5011,469201,1809,845,0,0,False
2026-08-29,ar,469688,119076,277593,192095,12919671,1807835737,1444619,465760,3928,0,False
2026-08-29,art,96730,73390,81997,14733,740063,75888889,74117,96729,1,0,False
2026-08-29,bg,1371,722,923,448,22015,591834,1638,1371,0,0,False
2026-08-29,bn,2049,729,1466,583,26055,1504538,3696,2009,40,0,False
2026-08-29,bo,21,21,9,12,160,5336,9,21,0,0,False
2026-08-29,ca,44024,24539,15259,28765,1020317,54176217,139320,43684,340,0,False
2026-08-29,ckb,661,274,547,114,7912,321974,411,657,4,0,False
2026-08-29,cs,13932,8371,6039,7893,473154,19206194,47570,13872,60,0,False
2026-08-29,cy,8891,8408,4212,4679,391529,12112446,28881,8878,13,0,False
2026-08-29,da,11275,9938,4738,6537,549035,18149626,38548,11259,16,0,False
2026-08-29,de,104107,40331,41544,62563,3608473,132404935,448871,103406,701,0,False
2026-08-29,dv,1058,320,463,595,2575,542027,1773,1058,0,0,False
2026-08-29,el,28468,6128,11012,17456,301207,17025782,54765,28336,132,0,False
2026-08-29,en,8086757,1849723,2900268,5186489,367899052,18326851900,39295118,8066991,19766,0,False
2026-08-29,es,1593847,423669,591182,1002665,63687437,2569975207,7999805,1585949,7898,0,False
2026-08-29,et,53559,41629,19334,34225,1981861,64791528,344854,53439,120,0,False
2026-08-29,eu,10983,10016,4879,6104,437150,20632488,57482,10956,27,0,False
2026-08-29,fa,116546,29543,56814,59732,4762606,133695026,256599,115250,1296,0,False
2026-08-29,fi,16296,10214,7523,8773,593104,24582726,52147,16284,12,0,False
2026-08-29,fr,413735,131473,169804,243931,14040803,1008800445,1487427,410530,3205,0,False
2026-08-29,gu,1198,407,797,401,16304,1249517,2850,1198,0,0,False
2026-08-29,hi,151646,42627,52831,98815,4309565,231454060,1011544,150919,727,0,False
2026-08-29,ht,32293,28060,15456,16837,1089225,55986471,99530,32210,83,0,False
2026-08-29,hu,6094,5299,3155,2939,185611,7459251,22339,6079,15,0,False
2026-08-29,hy,162,64,143,19,403,24467,38,162,0,0,False
2026-08-29,in,427198,170266,215943,211255,15828273,723763510,2403516,425269,1929,0,False
2026-08-29,is,3259,2995,1369,1890,104559,3192284,12347,3255,4,0,False
2026-08-29,it,111629,43513,55793,55836,3051750,169780426,303491,110934,695,0,False
2026-08-29,iw,18391,5204,9019,9372,620666,27514125,47529,18020,371,0,False
2026-08-29,ja,6069238,1306227,3406529,2662709,177164554,13802343649,17779999,6063199,6039,0,False
2026-08-29,ka,175,160,52,123,4651,56721,707,175,0,0,False
2026-08-29,km,98,52,73,25,5920,150798,238,98,0,0,False
2026-08-29,kn,2430,964,1262,1168,60242,2427507,8257,2430,0,0,False
2026-08-29,ko,633992,171075,302107,331885,21066712,1445000989,4322975,632679,1313,0,False
2026-08-29,lo,416,354,30,386,3984,155613,2698,416,0,0,False
2026-08-29,lt,6248,6028,2913,3335,314615,8167249,33178,6245,3,0,False
2026-08-29,lv,5460,3918,2656,2804,144877,10108846,13348,5419,41,0,False
2026-08-29,ml,2214,790,1372,842,33265,1960030,2970,2210,4,0,False
2026-08-29,mr,8944,2960,3168,5776,155514,6785374,33669,8845,99,0,False
2026-08-29,my,4517,961,2611,1906,18511,541778,6684,4514,3,0,False
2026-08-29,ne,6365,2574,2952,3413,101860,9755820,18161,6340,25,0,False
2026-08-29,nl,43040,20555,19688,23352,876087,51318427,136272,42677,363,0,False
2026-08-29,no,10776,9120,5028,5748,383798,22884533,33243,10648,128,0,False
2026-08-29,or,896,280,621,275,16240,871057,1905,876,20,0,False
2026-08-29,pa,751,335,371,380,10665,1598995,3297,751,0,0,False
2026-08-29,pl,99588,31028,35962,63626,2920913,148773838,347576,98908,680,0,False
2026-08-29,ps,4006,1121,2623,1383,46950,5110917,5577,3907,99,0,False
2026-08-29,pt,1065177,277355,459855,605322,54560139,1882463846,5959984,1061361,3816,0,False
